stygianirone,2017-07-13 23:58,0,0,"Good evening, ma'am! Reflection po sa Dispatches from Marawi hehe.",,@DiNaProfMSSyj,,885528895797186560,https://twitter.com/stygianirone/status/885528895797186560,fil 
sanihjsalleh,2017-07-13 4:49,0,0,marawi,"(['London', ' England'], Location((51.5073219, -0.1276474, 0.0)))",,,885239818455621632,https://twitter.com/sanihjsalleh/status/885239818455621632,fil
Batoole37,2017-07-13 4:49,0,0,لبيه,,,,885239771165061120,https://twitter.com/Batoole37/status/885239771165061120,sd
dzrhnews,2017-07-13 4:45,0,0,"Mag-ina sa warzone, naging inspirasyon ng isang sundalo para magcompose ng awitin para sa pagbangon ng Marawi City MagandangUmagaPilipinas","(['Manila', ' Philippines'], Location((14.5906216, 120.9799696, 0.0)))",,#,885238586815070208,https://twitter.com/dzrhnews/status/885238586815070208,fil
gareb1112,2017-07-13 4:43,0,0,ذؤؤؤؤؤؤؤؤق,"(['\xd8\xa7\xd9\x84\xd9\x85\xd8\xaf\xd9\x8a\xd9\x86\xd8\xa9 \xd8\xa7\xd9\x84\xd9\x85\xd9\x86\xd9\x88\xd8\xb1\xd8\xa9', ' \xd8\xa7\xd9\x84\xd9\x85\xd9\x85\xd9\x84\xd9\x83\xd8\xa9 \xd8\xa7\xd9\x84\xd8\xb9\xd8\xb1\xd8\xa8'], Location((24.471153, 39.6111216, 0.0)))",,,885238256404660224,https://twitter.com/gareb1112/status/885238256404660224,ur
dzbb,2017-07-13 4:41,0,0,"Batas militar, hindi umano makatutulong para maibalik sa normal ang sitwasyon sa Marawi City. DobolBBalitangBalita","(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,#,885237777180250113,https://twitter.com/dzbb/status/885237777180250113,fil
dzbb,2017-07-13 4:39,0,0,"Airstrike ng militar sa Marawi City, sumablay na naman; 2 sundalo, patay, 11 iba pa, sugatan. DobolBBalitangBalitahttp://","(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,#,885237317413163008,https://twitter.com/dzbb/status/885237317413163008,fil
riveraljohnrey,2017-07-13 4:38,0,0,NAGBABAGANG BALITA - ELECTORAL PROTEST NI BONGBONG BAYAD NG 30MILYON | MARAWI PULBOS SA A1R$TR1KE: via,"(['Bohol', ' Philippines'], Location((9.833333, 124.1615579, 0.0)))",,,885236853611384832,https://twitter.com/riveraljohnrey/status/885236853611384832,fil
leolastimosa,2017-07-13 4:33,0,0,4th Day: Kapamilya Relief Campaign for Leyte & Marawi Fuente Osmena 6am-6pm today.,"(['Cebu', ' Philippines'], Location((10.45, 123.84, 0.0)))",@,,885235731555155968,https://twitter.com/leolastimosa/status/885235731555155968,fil
PCSOLotteryDraw,2017-07-13 4:22,0,0,"Sundalo, may kanta para sa Marawi: via YouTube",,@,,885232887502655490,https://twitter.com/PCSOLotteryDraw/status/885232887502655490,fil
PCSOLotteryDraw,2017-07-13 4:22,0,0,"I added a video to a YouTube playlist Sundalo, may kanta para sa Marawi",,@,,885232872541605888,https://twitter.com/PCSOLotteryDraw/status/885232872541605888,fil
riveraljohnrey,2017-07-13 4:19,0,0,13-JUL-17 MGA NAGBABAGANG BALITA NGAYON - DROGA SA BILIBID POSITIBO ULIT | MARAWI AT LEYTE UPDATE: via,"(['Bohol', ' Philippines'], Location((9.833333, 124.1615579, 0.0)))",,,885232206251266048,https://twitter.com/riveraljohnrey/status/885232206251266048,fil
slotqiuqiu,2017-07-13 3:52,0,0,Presiden Duterte: Saya Hanya Butuh 15 Hari Lagi Akhiri Konflik di Marawi duterte filipinas beritaterkini Marawi,"(['Cambodia'], Location((13.5066394, 104.869423, 0.0)))",,# # # #,885225431267287040,https://twitter.com/slotqiuqiu/status/885225431267287040,id
PhOnlineInfo,2017-07-13 3:51,0,0,"Australian military aircraft, pinalipad na sa Marawi City bilang suporta sa bakbakan ... - WATCH VIDEO HERE ->","(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,885225116392603648,https://twitter.com/PhOnlineInfo/status/885225116392603648,fil
sh_ii01,2017-07-13 3:48,0,0,اللهم امين ..,,,,885224332707999744,https://twitter.com/sh_ii01/status/885224332707999744,ar
dzbb,2017-07-13 3:37,0,0,"2 sundalo patay, 11 sugatan sa panibagong friendly fire sa Marawi City. UmagaNaBalitaNahttp://","(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,#,885221511514144768,https://twitter.com/dzbb/status/885221511514144768,fil
Javier01978362,2017-07-13 3:22,0,1,Más de 500 muertos en la operación militar para liberar Marawi de afines al EI,,,,885217784178900993,https://twitter.com/Javier01978362/status/885217784178900993,es
maRawi_ALR,2017-07-13 3:13,0,0,miss u more walha,"(['Kuwait'], Location((-12.0294672, -72.8601102, 0.0)))",,,885215656312016896,https://twitter.com/maRawi_ALR/status/885215656312016896,hr
Ivan226622,2017-07-13 3:05,0,0,"Bakbakan sa Marawi, maaring matapos ngayong buwan: PNP Chief MarawiClash — ABS-CBN News (ABSCBNNews) July 12, 20…",,,#,885213557633232896,https://twitter.com/Ivan226622/status/885213557633232896,fil
saksi,2017-07-13 3:05,0,1,VIDEO: 2 sundalo patay sa panibagong friendly fire incident sa Marawi,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,885213449218801664,https://twitter.com/saksi/status/885213449218801664,fil
ABSCBNNews,2017-07-13 3:00,1,12,"Bakbakan sa Marawi, maaring matapos ngayong buwan: PNP Chief MarawiClash","(['Manila', ' Philippines'], Location((14.5906216, 120.9799696, 0.0)))",,#,885212178789355520,https://twitter.com/ABSCBNNews/status/885212178789355520,fil
dzrhnews,2017-07-13 2:55,0,0,"ICYMI: AFP, sisikaping tapusin ang gyera sa Marawi sa loob ng 15 araw | via RH30 liezel_once RapidoHatawBalita","(['Manila', ' Philippines'], Location((14.5906216, 120.9799696, 0.0)))",@,#,885210904060493824,https://twitter.com/dzrhnews/status/885210904060493824,fil
BambangParijoto,2017-07-13 2:42,0,0,"Bombardemen di Marawi Bakal Terus Berlanjut, Duterte: Saya Hanya Butuh 15 Hari Lagi",,,,885207783951351809,https://twitter.com/BambangParijoto/status/885207783951351809,id
trumpathon,2017-07-13 2:37,0,0,"BREAKING NEWS PHILIPPINES – JULY 8, 2017 ► DUTERTE SUMUGOD SA MARAWI",,,,885206393338437632,https://twitter.com/trumpathon/status/885206393338437632,fil
LITTLEPODGIE,2017-07-13 2:35,0,0,True napaka relevant ng jadine mas relevant p kesa Sa war s marawi,"(['California', ' USA'], Location((36.7014631, -118.7559974, 0.0)))",,,885205898167177216,https://twitter.com/LITTLEPODGIE/status/885205898167177216,fil
fajaronline,2017-07-13 2:30,0,0,Fajar Online - Duterte Butuh Waktu Lebih Lama Tuntaskan Separatis Marawi u,"(['Makassar', ' Indonesia'], Location((-5.1342962, 119.4124282, 0.0)))",,,885204837448732672,https://twitter.com/fajaronline/status/885204837448732672,id
EDSELA2004,2017-07-13 2:20,0,0,Yun nga lang marawi halos lahat na sandatahang lakas ng Pilipinas na gamit na yun pa kayang marawi hindi matapos....,"(['philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,885202141782065152,https://twitter.com/EDSELA2004/status/885202141782065152,fil
Om_barooki,2017-07-13 2:08,0,0,I miss u,,,,885199136407994369,https://twitter.com/Om_barooki/status/885199136407994369,hr
stateofdnation,2017-07-13 2:05,0,0,"VIDEO: Bakwit na estudyante mula sa Marawi, nakaranas umano ng diskriminasyon","(['Manila', ' Philippines'], Location((14.5906216, 120.9799696, 0.0)))",,,885198368019894272,https://twitter.com/stateofdnation/status/885198368019894272,fil
stateofdnation,2017-07-13 2:05,0,0,VIDEO: Panayam kay Lt. Col. Jo-Ar Herrera ng Joint Task Force Marawi tungkol sa insidente ng friendly fire,"(['Manila', ' Philippines'], Location((14.5906216, 120.9799696, 0.0)))",,,885198349812482048,https://twitter.com/stateofdnation/status/885198349812482048,fil
hendho1988,2017-07-13 1:56,0,1,Presiden Duterte: Saya Hanya Butuh 15 Hari Lagi Akhiri Konflik di Marawi,"(['Medan Johor', ' Indonesia'], Location((1.97851, 102.956851, 0.0)))",,,885196123618463744,https://twitter.com/hendho1988/status/885196123618463744,id
ISLAHHABERNET,2017-07-13 1:43,0,0,Filipin Marawi'de 2 bin sivil katledildi C,"(['T\xc3\xbcrkiye'], Location((38.9597594, 34.9249653, 0.0)))",,,885192970558984192,https://twitter.com/ISLAHHABERNET/status/885192970558984192,tr
kiyametarifesi,2017-07-13 1:43,0,0,Filipin Marawi'de 2 bin sivil katledildi,,,,885192872571678721,https://twitter.com/kiyametarifesi/status/885192872571678721,tr
meow_leader,2017-07-13 1:37,0,0,"Mas, kalau mau tinggal di indonesia harus ikut aturan hukum mas,ideologi nya Pancasila, kalo mao bikin ormas ideologi khilafah ke marawi aja","(['Saskatchewan', ' Canada'], Location((55.5321257, -106.1412243, 0.0)))",,,885191439142879232,https://twitter.com/meow_leader/status/885191439142879232,id
madamsisa69,2017-07-13 1:36,0,0,Hahahahaha pati dito umaala marawi,"(['London', ' England'], Location((51.5073219, -0.1276474, 0.0)))",,,885191099240730624,https://twitter.com/madamsisa69/status/885191099240730624,fil
fdalbino,2017-07-13 1:35,0,0,Oo nga madam Sisa....prang marawi...magulo!!!,"(['south carolina'], Location((33.6874388, -80.4363743, 0.0)))",,,885190938141896708,https://twitter.com/fdalbino/status/885190938141896708,fil
pinoynewsonline,2017-07-13 1:35,0,0,"Rodrigo Duterte News | BREAKING NEWS TODAY! JULY 1, 2017 ABUSADONG PULIS IPADADALA sa MARAWI | DU More on... D","(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,885190829337305088,https://twitter.com/pinoynewsonline/status/885190829337305088,fil
dwiz882,2017-07-13 1:32,0,0,2 sundalo patay at 11 iba pa sugatan sa pumalyang airstrike sa Marawi READ:01,"(['Pasig City', ' Philippines'], Location((9.7771753, 125.4915723, 0.0)))",,,885190164925960192,https://twitter.com/dwiz882/status/885190164925960192,fil
GalangJOVINO,2017-07-13 1:27,0,0,"Survivor, kumain ng water lily para mabuhay sa loob ng war zone sa Marawi City",,,,885188908316635137,https://twitter.com/GalangJOVINO/status/885188908316635137,fil
GalangJOVINO,2017-07-13 1:27,0,0,"2 sundalo patay, 11 sugatan sa sumablay na airstrike sa Marawi",,,,885188809561735168,https://twitter.com/GalangJOVINO/status/885188809561735168,fil
dwiz882,2017-07-13 1:26,0,0,Pangulong Duterte posibleng may natangap umanong impormasyon hingil sa Marawi Crisis READ:,"(['Pasig City', ' Philippines'], Location((9.7771753, 125.4915723, 0.0)))",,,885188662769532932,https://twitter.com/dwiz882/status/885188662769532932,fil
GalangJOVINO,2017-07-13 1:24,0,0,"Survivor, kumain ng water lily para mabuhay sa loob ng war zone sa Marawi City",,,,885188132680773632,https://twitter.com/GalangJOVINO/status/885188132680773632,fil
joseledonjr,2017-07-13 1:19,1,41,Punta ka muna ng Marawi. Huwag puro dat dat...,"(['Jeddah', ' Saudi Arabia'], Location((21.5822247, 39.1640396, 0.0)))",,,885186975132790785,https://twitter.com/joseledonjr/status/885186975132790785,fil
DZMMTeleFeed,2017-07-13 1:17,0,0,"Dela Rosa: Marawi crisis, matatapos sa loob ng 15 days",,,,885186243314700288,https://twitter.com/DZMMTeleFeed/status/885186243314700288,fil
egdsgn,2017-07-13 1:16,0,0,"Krisis sa Marawi, posibleng tumagal na lamang ng 10-15 araw — Pres. Duterte","(['Davao City', ' Davao Region'], Location((7.22650725, 125.454887691, 0.0)))",,,885186063643365380,https://twitter.com/egdsgn/status/885186063643365380,fil
muzi_kha,2017-07-13 1:16,0,0,"Krisis sa Marawi, posibleng tumagal na lamang ng 10-15 araw — Pres. Duterte","(['The Office'], Location((9.6663813, 80.0122994306, 0.0)))",,,885186057653944320,https://twitter.com/muzi_kha/status/885186057653944320,fil
chris19thws,2017-07-13 1:16,0,0,"Krisis sa Marawi, posibleng tumagal na lamang ng 10-15 araw — Pres. Duterte","(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,885186052180279296,https://twitter.com/chris19thws/status/885186052180279296,fil
PoGo_Port,2017-07-13 1:16,0,0,"Krisis sa Marawi, posibleng tumagal na lamang ng 10-15 araw — Pres. Duterte",,,,885186046438367232,https://twitter.com/PoGo_Port/status/885186046438367232,fil
orga_ogop,2017-07-13 1:16,0,0,"Krisis sa Marawi, posibleng tumagal na lamang ng 10-15 araw — Pres. Duterte",,,,885186039782027265,https://twitter.com/orga_ogop/status/885186039782027265,fil
RTheKrak3n,2017-07-13 1:16,0,0,"Krisis sa Marawi, posibleng tumagal na lamang ng 10-15 araw — Pres. Duterte",,,,885186031233978368,https://twitter.com/RTheKrak3n/status/885186031233978368,fil
NielEduard,2017-07-13 1:09,0,1,Dalhin ko sa marawi,"(['Makati City', ' National Capital Region'], Location((14.5591272, 121.0202094, 0.0)))",,,885184390547951616,https://twitter.com/NielEduard/status/885184390547951616,fil
dwiz882,2017-07-13 1:08,0,0,Sitwasyon sa Marawi kumplikado pa para magtakda umano ng deadline READ:,"(['Pasig City', ' Philippines'], Location((9.7771753, 125.4915723, 0.0)))",,,885184054940778501,https://twitter.com/dwiz882/status/885184054940778501,fil
1MillionPHL,2017-07-13 1:05,0,0,"New post (Saksi: Panibagong friendly fire incident sa Marawi, 2 sundalo patay) has been published on Your ... -",,,,885183408107683841,https://twitter.com/1MillionPHL/status/885183408107683841,fil
jstneibay,2017-07-13 1:05,0,0,"Coco Martin, Ceasar Montano, Robin Padilla... sino pa bang mga action star? Paki padala po sa Marawi HAHAHAHAHA",,,,885183346258583552,https://twitter.com/jstneibay/status/885183346258583552,fil
jstneibay,2017-07-13 1:04,0,0,Kung sila Cardo Dalisay kaya ang ipinadala sa Marawi aalis na ang Maute??? HAHAHAHAHA,,,,885183197457166338,https://twitter.com/jstneibay/status/885183197457166338,fil
dzrhnews,2017-07-13 0:59,0,0,"Ayuda mula sa Batangas, dinala na sa Marawi | via RH35 Renz Belda RapidoHatawBalita","(['Manila', ' Philippines'], Location((14.5906216, 120.9799696, 0.0)))",,#,885181717018968064,https://twitter.com/dzrhnews/status/885181717018968064,fil
dwiz882,2017-07-13 0:55,0,0,Bansang India magpapadala ng pinansyal na tulong para sa Marawi rehab READ:,"(['Pasig City', ' Philippines'], Location((9.7771753, 125.4915723, 0.0)))",,,885180828216459265,https://twitter.com/dwiz882/status/885180828216459265,fil
gabrant001,2017-07-13 0:47,0,3,"Kasama sa giyera ang friendly fire."" Dahilang pantanga considering na dalawang beses na nangyayari ang friendly fire sa Marawi.""","(['Uranus'], Location((60.2009107, 24.8242259, 0.0)))",,,885178720050270208,https://twitter.com/gabrant001/status/885178720050270208,fil
egdsgn,2017-07-13 0:46,0,0,"SONA: Bakwit na estudyante mula sa Marawi, nakaranas umano ng diskriminasyon","(['Davao City', ' Davao Region'], Location((7.22650725, 125.454887691, 0.0)))",,,885178511287255040,https://twitter.com/egdsgn/status/885178511287255040,fil
muzi_kha,2017-07-13 0:46,0,0,"SONA: Bakwit na estudyante mula sa Marawi, nakaranas umano ng diskriminasyon","(['The Office'], Location((9.6663813, 80.0122994306, 0.0)))",,,885178505855725570,https://twitter.com/muzi_kha/status/885178505855725570,fil
chris19thws,2017-07-13 0:46,0,0,"SONA: Bakwit na estudyante mula sa Marawi, nakaranas umano ng diskriminasyon","(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,885178500336017408,https://twitter.com/chris19thws/status/885178500336017408,fil
PoGo_Port,2017-07-13 0:46,0,0,"SONA: Bakwit na estudyante mula sa Marawi, nakaranas umano ng diskriminasyon",,,,885178494795358209,https://twitter.com/PoGo_Port/status/885178494795358209,fil
orga_ogop,2017-07-13 0:46,0,0,"SONA: Bakwit na estudyante mula sa Marawi, nakaranas umano ng diskriminasyon",,,,885178488973647873,https://twitter.com/orga_ogop/status/885178488973647873,fil
RTheKrak3n,2017-07-13 0:46,0,0,"SONA: Bakwit na estudyante mula sa Marawi, nakaranas umano ng diskriminasyon",,,,885178480668835840,https://twitter.com/RTheKrak3n/status/885178480668835840,fil
Proud_ilocano,2017-07-13 0:44,0,0,"IAPAdamag July 12, 2017 Produkto ti Dairy Processing Plant iti Ilocos Sur, maited kadagiti evacuees idiay Marawi...","(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,885178160895193088,https://twitter.com/Proud_ilocano/status/885178160895193088,fil
iamKarrenKaye,2017-07-13 0:39,0,1,*MSU Marawi,,,,885176757426331648,https://twitter.com/iamKarrenKaye/status/885176757426331648,fil
fajaronline,2017-07-13 0:35,0,0,Fajar Online - Duterte Butuh Waktu Lebih Lama Tuntaskan Separatis Marawi,"(['Makassar', ' Indonesia'], Location((-5.1342962, 119.4124282, 0.0)))",,,885175702236139523,https://twitter.com/fajaronline/status/885175702236139523,id
duterte_ism,2017-07-13 0:30,0,0,NAGBIGAY NG TULONG NG P1-M ANG COMELEC PARA SA MGA NA BIKTIMA SA MARAWI,"(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,885174503575367680,https://twitter.com/duterte_ism/status/885174503575367680,fil
meow_leader,2017-07-13 0:23,0,2,Pindah ke marawi yg paling deket,"(['Saskatchewan', ' Canada'], Location((55.5321257, -106.1412243, 0.0)))",,,885172852885815297,https://twitter.com/meow_leader/status/885172852885815297,id
lumanticdeer,2017-07-13 0:18,0,0,sarap ipatapon sa marawi yung mga nag rere-upload ng teasers ugh naiiyak ako ang baba ng views ni chanyeol,"(['L-1485'], Location((23.1463797, -82.3894251, 0.0)))",,,885171422393286656,https://twitter.com/lumanticdeer/status/885171422393286656,fil
awesomedeausen,2017-07-13 0:07,0,1,51 days. Please matapos na sana ang gera sa Marawi,"(['Manila'], Location((14.5906216, 120.9799696, 0.0)))",,,885168800261218304,https://twitter.com/awesomedeausen/status/885168800261218304,fil
habaamii,2017-07-13 0:07,0,0,Kya tangkaan dn a myanug ta mismo ski parents a da walai a balingan amae sa marawi(Ampuan St.),"(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,885168789007982592,https://twitter.com/habaamii/status/885168789007982592,fil
riveraljohnrey,2017-07-13 0:06,0,0,13-JUL-17 MGA NAGBABAGANG BALITA NGAYONG ARAW - PWERSA NG MAUTE HUMHINA NA | MARAWI AT LEYTE UPDATE: via,"(['Bohol', ' Philippines'], Location((9.833333, 124.1615579, 0.0)))",,,885168557541253122,https://twitter.com/riveraljohnrey/status/885168557541253122,fil
marawi_93,2017-07-13 0:05,1,1,كل الأشيـاء الجميلة تُكتشف بـ الصدفة,"(['Muscat', ' Oman'], Location((18.3717337, -72.2862809, 0.0)))",,,885168341006114818,https://twitter.com/marawi_93/status/885168341006114818,ar
marzjho16,2017-07-13 0:04,0,0,Ito talaga ang MATAPANG na reporter from HBO (Battle in Marawi Philippines): via YouTube,"(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",@,,885167962184876034,https://twitter.com/marzjho16/status/885167962184876034,fil
PresPoliticsPh,2017-07-13 0:02,0,0,"KAKAPASOK LANG NA BALITA MARAWI LATEST NEWS JULY 13, 2017: via YouTube","(['Davao Region'], Location((7.0645241, 125.6084143, 0.0)))",@,,885167523414650880,https://twitter.com/PresPoliticsPh/status/885167523414650880,fil
PresPoliticsPh,2017-07-13 0:02,0,0,"I added a video to a YouTube playlist KAKAPASOK LANG NA BALITA MARAWI LATEST NEWS JULY 13, 2017","(['Davao Region'], Location((7.0645241, 125.6084143, 0.0)))",@,,885167474450288640,https://twitter.com/PresPoliticsPh/status/885167474450288640,fil
